Date,Service,Description,Environment,Cost,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),dev-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2025-11-01,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-02,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-03,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-04,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-05,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-06,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-07,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-08,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-09,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-10,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-11,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-12,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-13,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-14,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-15,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-16,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-17,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-18,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-19,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-20,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-21,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-22,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-23,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-24,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-25,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-26,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-27,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-28,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-29,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-30,EC2,GB for  in Middle East (Bahrain),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),prd-smartmobility,0.00,
