Date,Service,Description,Environment,Cost,
2026-01-01,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),prd-smartmobility,0.00,
2026-01-02,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),prd-smartmobility,0.00,
2026-01-03,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),prd-smartmobility,0.00,
2026-01-04,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),prd-smartmobility,0.00,
2026-01-05,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),prd-smartmobility,0.00,
2026-01-01,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),dev-smartmobility,0.00,
2026-01-02,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),dev-smartmobility,0.00,
2026-01-03,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),dev-smartmobility,0.00,
2026-01-04,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),dev-smartmobility,0.00,
2026-01-05,FSx,1000 read requests to ONTAP standard capacity pool storage - Asia Pacific (Seoul),dev-smartmobility,0.00,
2026-01-01,FSx,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.00,
2026-01-02,FSx,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.00,
2026-01-03,FSx,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.00,
2026-01-04,FSx,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.00,
2026-01-05,FSx,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,Application LoadBalancer-hour (or partial hour),prd-smartmobility,1.62,
2026-01-02,Elastic Load Balancing,Application LoadBalancer-hour (or partial hour),prd-smartmobility,1.62,
2026-01-03,Elastic Load Balancing,Application LoadBalancer-hour (or partial hour),prd-smartmobility,1.62,
2026-01-04,Elastic Load Balancing,Application LoadBalancer-hour (or partial hour),prd-smartmobility,1.62,
2026-01-05,Elastic Load Balancing,Application LoadBalancer-hour (or partial hour),prd-smartmobility,1.62,
2026-01-01,Elastic Load Balancing,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.04,
2026-01-05,Elastic Load Balancing,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.71,
2026-01-01,Elastic Load Balancing,Used Application load balancer capacity unit-hour (or partial hour),prd-smartmobility,0.03,
2026-01-02,Elastic Load Balancing,Used Application load balancer capacity unit-hour (or partial hour),prd-smartmobility,0.05,
2026-01-03,Elastic Load Balancing,Used Application load balancer capacity unit-hour (or partial hour),prd-smartmobility,0.05,
2026-01-04,Elastic Load Balancing,Used Application load balancer capacity unit-hour (or partial hour),prd-smartmobility,0.04,
2026-01-05,Elastic Load Balancing,Used Application load balancer capacity unit-hour (or partial hour),prd-smartmobility,0.07,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.03,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.01,
2026-01-02,Elastic Load Balancing,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.01,
2026-01-03,Elastic Load Balancing,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.01,
2026-01-04,Elastic Load Balancing,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.01,
2026-01-05,Elastic Load Balancing,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,prd-smartmobility,0.01,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),prd-smartmobility,0.02,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (London),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (London),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (London),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (London),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to EU (London),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB for  in Asia Pacific (Hong Kong),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB for  in Asia Pacific (Hong Kong),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB for  in Asia Pacific (Hong Kong),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB for  in Asia Pacific (Hong Kong),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB for  in Asia Pacific (Hong Kong),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB for  in Middle East (UAE),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB for  in Middle East (UAE),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB for  in Middle East (UAE),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB for  in Middle East (UAE),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB for  in Middle East (UAE),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),prd-smartmobility,0.00,
2026-01-01,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2026-01-02,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2026-01-03,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2026-01-04,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,
2026-01-05,Elastic Load Balancing,GB - Asia Pacific (Seoul) data transfer to India (Delhi),prd-smartmobility,0.00,


Total,Daily Max,Daily Min,Average,
$545.43,$109.86,$108.84,$109.09,


Cost by Group,
Service,Cost for Service,Description,Cost for Description,Environment,Cost for Environment,
EC2,,On Demand Windows m5a.xlarge Instance Hour,,prd-smartmobility,95.04,
EC2,,On Demand Windows m5a.xlarge Instance Hour,,dev-smartmobility,47.52,
EC2,,On Demand Windows m5a.xlarge Instance Hour,142.56,
EC2,,On Demand RHEL c6i.2xlarge Instance Hour,,prd-smartmobility,119.81,
EC2,,On Demand RHEL c6i.2xlarge Instance Hour,119.81,
EC2,,GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Seoul),,prd-smartmobility,45.60,
EC2,,GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Seoul),,dev-smartmobility,11.77,
EC2,,GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Seoul),57.37,
EC2,,On Demand RHEL m6i.large Instance Hour,,prd-smartmobility,35.23,
EC2,,On Demand RHEL m6i.large Instance Hour,,dev-smartmobility,17.62,
EC2,,On Demand RHEL m6i.large Instance Hour,52.85,
EC2,,On Demand Windows m5.xlarge Instance Hour,,dev-smartmobility,50.40,
EC2,,On Demand Windows m5.xlarge Instance Hour,50.40,
EC2,,On Demand RHEL m5a.xlarge Instance Hour,,dev-smartmobility,32.40,
EC2,,On Demand RHEL m5a.xlarge Instance Hour,32.40,
EC2,,GB - first 10 TB / month data transfer out beyond the global free tier,,prd-smartmobility,0.25,
EC2,,GB - first 10 TB / month data transfer out beyond the global free tier,,dev-smartmobility,0.02,
EC2,,GB - first 10 TB / month data transfer out beyond the global free tier,0.27,
EC2,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,prd-smartmobility,0.05,
EC2,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,dev-smartmobility,0.02,
EC2,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.06,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),,dev-smartmobility,0.04,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.04,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),0.00,
EC2,,GB for  in Middle East (UAE),,prd-smartmobility,0.00,
EC2,,GB for  in Middle East (UAE),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),0.00,
EC2,,GB for  in Asia Pacific (Hong Kong),,prd-smartmobility,0.00,
EC2,,GB for  in Asia Pacific (Hong Kong),,dev-smartmobility,0.00,
EC2,,GB for  in Asia Pacific (Hong Kong),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),,dev-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to India (Delhi),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Germany (Hamburg),0.00,
EC2,,GB for  in Middle East (Bahrain),,prd-smartmobility,0.00,
EC2,,GB for  in Middle East (Bahrain),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Poland (Warsaw),0.00,
EC2,,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,prd-smartmobility,0.00,
EC2,,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to India (Kolkata),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) datatransfer to Oman (Muscat),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Jakarta),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Australia (Perth),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),,prd-smartmobility,0.00,
EC2,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),0.00,
EC2,455.76,
Elastic Load Balancing,,Application LoadBalancer-hour (or partial hour),,prd-smartmobility,8.10,
Elastic Load Balancing,,Application LoadBalancer-hour (or partial hour),8.10,
Elastic Load Balancing,,GB - first 10 TB / month data transfer out beyond the global free tier,,prd-smartmobility,0.75,
Elastic Load Balancing,,GB - first 10 TB / month data transfer out beyond the global free tier,0.75,
Elastic Load Balancing,,Used Application load balancer capacity unit-hour (or partial hour),,prd-smartmobility,0.24,
Elastic Load Balancing,,Used Application load balancer capacity unit-hour (or partial hour),0.24,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),,prd-smartmobility,0.03,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),0.03,
Elastic Load Balancing,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,prd-smartmobility,0.03,
Elastic Load Balancing,,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.03,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),,prd-smartmobility,0.02,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.02,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Ireland),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (London),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Sydney),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Taiwan (Taipei),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Philippines (Manila),0.00,
Elastic Load Balancing,,GB for  in Asia Pacific (Hong Kong),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB for  in Asia Pacific (Hong Kong),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Mumbai),0.00,
Elastic Load Balancing,,GB for  in Middle East (UAE),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB for  in Middle East (UAE),0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),,prd-smartmobility,0.00,
Elastic Load Balancing,,GB - Asia Pacific (Seoul) data transfer to Thailand (Bangkok),0.00,
